292	Jaggard, William
293	Simmes, Valentine
294	Simmes, Valentine
295	Simmes, Valentine
296	Creede, Thomas
297	Bradock, Richard
298	Jaggard, William
299	Creede, Thomas
300	Purslowe, George
301	Roberts, James
302	Jaggard, William
303	Parsons, Marmaduke
305	Stafford, Simon
306	Allde, Edward
307	Simmes, Valentine
308	Eld, George
311	Eliot's Court Press
313	Stafford, Simon
314	Creede, Thomas
315	Stansby, William
316	Stansby, William
317	Stafford, Simon
318	Bradock, Richard
319	Bradock, Richard
322	Read, Richard
323	Creede, Thomas
326	Bradock, Richard
327	Bradock, Richard
329	Jaggard, William
324	Mathewes, Augustine
325	Bradock, Richard
328	Creede, Thomas
330	Harper, Thomas
331	Allde, Edward
332	Read, Richard
333	Snodham, Thomas
334	Stafford, Simon
335	Creede, Thomas
336	Simmes, Valentine
337	Windet, John
338	White, William
339	Purfoot, Thomas (2)
340	Norton, John (2)
341	Norton, John (2)
342	Allde, Edward
343	Allde, Edward
344	Allde, Edward
345	Waldegrave, Robert
369	Simmes, Valentine
370	Eld, George
371	Eld, George
346	Eld, George
347	Simmes, Valentine
348	Roberts, James
349	Roberts, James
350	Eld, George
351	Stansby, William
352	Young, Robert
353	Allde, Edward
354	Charteris, Robert
355	Hart, Andro
356	Creede, Thomas
357	Allde, Edward
358	Finlason, Thomas
359	Simmes, Valentine
360	Simmes, Valentine
361	Simmes, Valentine
362	Simmes, Valentine
363	Simmes, Valentine
364	Simmes, Valentine
365	Okes, Nicholas
367	Okes, Nicholas
366	Okes, Nicholas
368	Okes, Nicholas
378	Allde, Edward
379	Allde, Edward
380	Creede, Thomas
381	Windet, John
383	Stafford, Simon
384	Stafford, Simon
386	Lownes, Humphrey (1)
387	Purfoot, Thomas (2)
388	Purfoot, Thomas (2)
389	Alsop, Bernard
389	Fawcet, Thomas
390	Stafford, Simon
391	Purfoot, Thomas (1)
392	Purfoot, Thomas (1)
393	Purfoot, Thomas (2)
394	Purfoot, Thomas (2)
395	Purfoot, Thomas (2)
396	Purfoot, Thomas (2)
397	Purfoot, Thomas (2)
398	Eld, George
399	Alsop, Bernard
399	Fawcet, Thomas
400	Raworth, John
401	Eld, George
402	Eld, George
403	Eld, George
404	Eld, George
405	Eld, George
406	Jaggard, William
407	Eld, George
410	Creede, Thomas
411	Eld, George
412	Purfoot, Thomas (2)
413	Purfoot, Thomas (2)
414	Purfoot, Thomas (2)
415	Eld, George
5054	Simmes, Valentine
417	Eld, George
418	Eld, George
419	Simmes, Valentine
420	Eld, George
421	Windet, John
1191	Okes, Nicholas
1190	Eld, George
422	Norton, John (2)
423	Okes, John
596	Okes, Nicholas
5043	Stansby, William
5042	Stansby, William
1191	Eld, George
424	Norton, John (2)
426	Purfoot, Thomas (2)
427	Purfoot, Thomas (2)
428	Windet, John
429	Windet, John
430	Eld, George
431	Eld, George
432	Eld, George
433	Allde, Edward
434	Lownes, Humphrey (1)
435	White, William
436	Purfoot, Thomas (2)
437	Allde, Elizabeth
438	Haviland, John
439	Beale, John
444	Mathewes, Augustine
445	Creede, Thomas
446	Creede, Thomas
447	Creede, Thomas
448	Creede, Thomas
449	Simmes, Valentine
450	Windet, John
451	Eld, George
452	Okes, Nicholas
453	Okes, Nicholas
454	Okes, Nicholas
455	Mathewes, Augustine
458	Allde, Edward
459	Allde, Edward
462	Legat, John (2)
463	Griffin, Anne
464	Allde, Edward
465	Harper, Thomas
466	Allde, Edward
466	Purfoot, Thomas (2)
467	Harper, Thomas
468	Raworth, Robert
469	Raworth, Robert
470	Wilson, William
471	Wilson, William
472	Eliot's Court Press
473	Eliot's Court Press
474	Norton, Alice
475	Norton, Alice
476	Warren, Thomas (1)
478	Allde, Edward
479	Creede, Thomas
480	Creede, Thomas
480	Alsop, Bernard
481	Harper, Thomas
482	Eld, George
484	Jaggard, William
485	White, William
486	Mathewes, Augustine
483	Eld, George
487	Norton, John (2)
488	Eld, George
489	Eld, George
490	Eld, George
491	Eld, George
