deep_id	greg	stc	author_name	title12	11a	22607	Skelton, John	Magnificence
689	366a	23120.5	S., J.	Tes Irenes Trophaea, or The Triumphs of Peace
690	367a	17895	Middleton, Thomas	The Sun in Aries
700	380c	M1052	Dekker, Thomas	The Virgin Martyr
700	380c	M1052	Massinger, Philip	The Virgin Martyr
703	382a*	17401	Markham, Gervase	Herod and Antipater
703	382a*	17401	Sampson, William	Herod and Antipater
704	382a†	17402	Markham, Gervase	Herod and Antipater
704	382a†	17402	Sampson, William	Herod and Antipater
705	383a	17900	Middleton, Thomas	The Triumphs of Honor and Virtue
706	384a	17713	M., T.	The Heir
707	384b	17714	M., T.	The Heir
710	386a	17634	Massinger, Philip	The Duke of Milan
711	386b	17635	Massinger, Philip	The Duke of Milan
894	537b*	K444	Killigrew, Henry	The Conspiracy (Pallantus and Eudora)
1070	713a	S3464	S., J.	Cupid and Death
1071	713bi	S3465	S., J.	Cupid and Death
712	387a	17901	Middleton, Thomas	The Triumphs of Integrity
713	388a	25173	Webster, John	The Devil's Law Case (When Women Go to Law the Devil Is Full of Business)
714	389a	25176	Webster, John	The Duchess of Malfi
715	389bi*	25177	Webster, John	The Duchess of Malfi
716	389bi†	25177a	Webster, John	The Duchess of Malfi
718	408a	17632	Massinger, Philip	The Bondman (The Noble Bondman)
719	408b*	17633a	Massinger, Philip	The Bondman (The Noble Bondman)
720	408b†	17633	Massinger, Philip	The Bondman (The Noble Bondman)
721	409a	25175	Webster, John	Monuments of Honor
731	417a	23696	Tasso, Torquato	Aminta
736	421a	6509	Dekker, Thomas	London's Tempe, or The Field of Happiness
729	413a	17898	Middleton, Thomas	The Triumphs of Health and Prosperity
732	418a	11995	Gomersall, Robert	Lodovick Sforza
733	419a	6493	Dekker, Thomas	Britannia's Honor
737	422a	6307	Davenant, William	Albovine, King of the Lombards
738	423a	4628	Carlell, Lodowick	The Deserving Favorite
739	423b	C578	Carlell, Lodowick	The Deserving Favorite
740	424a*	17642	Massinger, Philip	The Roman Actor
741	424a†	17642	Massinger, Philip	The Roman Actor
742	425a	22460	Shirley, James	The Wedding
743	425b	22461	Shirley, James	The Wedding
807	471a	21425	Rowley, William	All's Lost by Lust
744	425c	S3493	Shirley, James	The Wedding
745	426a	11541	Gallobelgicus	Wine, Beer, and Ale Together by the Ears (Wine, Beer, Ale, and Tobacco Contending for Superiority)
745	426a	11541	Mercurius Brittannicus	Wine, Beer, and Ale Together by the Ears (Wine, Beer, Ale, and Tobacco Contending for Superiority)
750	429a	22444	Shirley, James	The Grateful Servant (The Faithful Servant)
751	429b	22445	Shirley, James	The Grateful Servant (The Faithful Servant)
752	430a	17641	Massinger, Philip	The Renegado, or The Gentleman of Venice
753	433a	17877	Middleton, Thomas	A Chaste Maid in Cheapside
755	435a	6506	Dekker, Thomas	2 The Honest Whore (2 The Converted Courtesan)
756	436a*1 436a*2	17640	Massinger, Philip	The Picture
758	436a†1 436a*2	17640.5	Massinger, Philip	The Picture
760	437a	14776	Jonson, Ben	Love's Triumph Through Callipolis
760	437a	14776	Jones, Inigo	Love's Triumph Through Callipolis
767	442a	14780	Jonson, Ben	The New Inn, or The Light Heart
769	444ai*	4993	Chapman, George	Caesar and Pompey (The Wars of Caesar and Pompey)
764	440a	6529	Dekker, Thomas	Match Me in London
765	441a	22456	S., J.	The School of Compliment (Love Tricks)
766	441b	22457	S., J.	The School of Compliment (Love Tricks)
770	444ai†	4992	C., G.	Caesar and Pompey (The Wars of Caesar and Pompey)
771	444aii	C1946	Chapman, George	Caesar and Pompey (The Wars of Caesar and Pompey)
772	444aiii	C1947	Chapman, George	Caesar and Pompey (The Wars of Caesar and Pompey)
773	445a	13320	H., T.	1 The Fair Maid of the West, or A Girl Worth Gold
774	446a	13320	H., T.	2 The Fair Maid of the West, or A Girl Worth Gold
775	447a	11980	Goffe, Thomas	The Raging Turk, or Bajazet the Second
5012		5232	Churchyard, Thomas	The First Part of Churchyard's Chips
890	536a*	22441b	Shirley, James	The Duke's Mistress
893	537a	14958	Killigrew, Henry	The Conspiracy (Pallantus and Eudora)
895	537b†	K444A	Killigrew, Henry	The Conspiracy (Pallantus and Eudora)
780	450a	17716	M., T.	Antigone, the Theban Princess
786	457bi	J1011	Jonson, Ben	The Devil Is an Ass
787	458a	11977	Goffe, Thomas	The Courageous Turk, or Amurath the First
788	459a	17636	Massinger, Philip	The Emperor of the East
789	460a	21423	Rowley, William	A New Wonder, A Woman Never Vexed
790	461a	17443	Marmion, Shackerley	Holland's Leaguer
792	462a	22437	Shirley, James	Changes, or Love in a Maze
793	463a	3819	Brome, Richard	The Northern Lass
794	464a	17646	M., P.	The Fatal Dowry
794	464a	17646	F., N.	The Fatal Dowry
795	465a	12935	Hausted, Peter	The Rival Friends
797	467ai	13340	Heywood, Thomas	1 The Iron Age
798	467aii	13340.5	Heywood, Thomas	1 The Iron Age
799	468a	13340	Heywood, Thomas	2 The Iron Age
796	466a	13347	Heywood, Thomas	Londini Artium et Scientiarum Scaturigo, or London's Fountain of Arts and Sciences
800	469a*	20692	Randolph, Thomas	The Jealous Lovers
801	469a†	20692a	Randolph, Thomas	The Jealous Lovers
802	469b	20693	Randolph, Thomas	The Jealous Lovers
803	469c	20693a	Randolph, Thomas	The Jealous Lovers
804	469d	R239B	Randolph, Thomas	The Jealous Lovers
805	470ai	17638	Massinger, Philip	The Maid of Honor
806	470aii	17638.5	Massinger, Philip	The Maid of Honor
810	473a	22439	S., J.	The Contention for Honor and Riches (Honoria and Mammon)
811	474a	17639	Massinger, Philip	A New Way to Pay Old Debts
1072	713bii	S3465A	S., J.	Cupid and Death
1077	717a	M1986	Middleton, Thomas	The Spanish Gypsy
1077	717a	M1986	Rowley, William	The Spanish Gypsy
812	475a	17412	Marlowe, Christopher	The Jew of Malta
813	476a	21421	R., W.	A Match at Midnight
814	477a	22462	Shirley, James	The Witty Fair One
816	479a	22436	Shirley, James	The Bird in a Cage (The Beauties)
818	481a	17442	Marmion, Shackerley	A Fine Companion
820	483a	13348	Heywood, Thomas	Londini Emporia, or London's Mercatura
821	484a	13315	Heywood, Thomas	The English Traveller
822	485a	11982	Goffe, Thomas	Orestes
826	488a,b*	22458.5	Shirley, James	The Triumph of Peace
828	488a,b†	22459a.5	Shirley, James	The Triumph of Peace
832	490a	21416	R., S.	The Noble Spanish Soldier (The Noble Soldier, or A Contract Broken Justly Revenged)
835	492a	11075	Shakespeare, William	The Two Noble Kinsmen
835	492a	11075	Fletcher, John	The Two Noble Kinsmen
836	493a	13357	Heywood, Thomas	A Maidenhead Well Lost
837	494a	13373	Heywood, Thomas	The Late Lancashire Witches
837	494a	13373	Brome, Richard	The Late Lancashire Witches
830	488ci	22459b	Shirley, James	The Triumph of Peace
831	488cii	22459b	Shirley, James	The Triumph of Peace
838	495a	23808	Taylor, John	The Triumphs of Fame and Honor
840	497a*	14719	Jones, Inigo	The Temple of Love
840	497a*	14719	Davenant, William	The Temple of Love
841	497a†	14719	Davenant, William	The Temple of Love
842	498a	22458	Shirley, James	The Traitor
843	499a	21470	R., J.	The Shepherds' Holiday
844	500a	13348a	Heywood, Thomas	Londini Sinus Salutis, or London's Harbor of Health and Happiness
849	504a*	13352	Heywood, Thomas	Love's Mistress, or The Queen's Masque (Cupid and Psyche, or Cupid's Mistress)
866	515c*	B1585	Fletcher, John	The Elder Brother
866	515c*	B1585	Beaumont, Francis	The Elder Brother
869	516a	13364	Heywood, Thomas	The Royal King and the Loyal Subject
891	536a†	22441	Shirley, James	The Duke's Mistress
850	504a†	13352	Heywood, Thomas	Love's Mistress, or The Queen's Masque (Cupid and Psyche, or Cupid's Mistress)
851	504b	13353	Heywood, Thomas	Love's Mistress, or The Queen's Masque (Cupid and Psyche, or Cupid's Mistress)
5122		13798	Horace	Q. Horatius Flaccus His Art of Poetry
853	505a	17637	Massinger, Philip	The Great Duke of Florence
854	506a	6305	Davenant, William	The Platonic Lovers
855	507a*	6309	Davenant, William	The Wits
856	507a†	6309	Davenant, William	The Wits
857	508a	6533	Dekker, Thomas	The Wonder of A Kingdom
858	509a	13311	Heywood, Thomas	A Challenge for Beauty
859	510a	21688	Sampson, William	The Vow Breaker, or The Fair Maid of Clifton
863	513a	18341	Nabbes, Thomas	Hannibal and Scipio
864	514a	18342	Nabbes, Thomas	Microcosmus
865	515a	11066	Fletcher, John	The Elder Brother
867	515c†	B1586	Fletcher, John	The Elder Brother
867	515c†	B1586	Beaumont, Francis	The Elder Brother
868	515b	11067	Fletcher, John	The Elder Brother
870	517a	22446	Shirley, James	Hyde Park
871	518a	22448	Shirley, James	The Lady of Pleasure
872	519a	22463	Shirley, James	The Young Admiral
873	520a	24910	W., J.	The Valiant Scot
874	521a	22442	Shirley, James	The Example
875	522a	13349	Heywood, Thomas	Londini Speculum, or London's Mirror
876	523a	22443	Shirley, James	The Gamester
880	526a	14718	Jones, Inigo	Britannia Triumphans
880	526a	14718	Davenant, William	Britannia Triumphans
882	531a	21422	R., W.	A Shoemaker a Gentleman
884	533a*	22435	Shirley, Henry	The Martyred Soldier
889	535a	13370	Heywood, Thomas	The Wise Woman of Hogsdon
885	533a†	22435	Shirley, Henry	The Martyred Soldier
892	536a§	22441a	Shirley, James	The Duke's Mistress
896	538a*	22454	Shirley, James	The Royal Master
897	538a†	22454a	Shirley, James	The Royal Master
898	539a	5904	Cowley, Abraham	Love's Riddle
899	540ai	18344	Nabbes, Thomas	Tottenham Court
900	540aii*	18345a	Nabbes, Thomas	Tottenham Court
901	540aii†	18345	Nabbes, Thomas	Tottenham Court
903	541b*	S6121A	Suckling, John	Aglaura
904	541b†	S6121	Suckling, John	Aglaura
905	541c	S6127	Suckling, John	Aglaura
906	542ai	18339	Nabbes, Thomas	Covent Garden
907	542aii*	18340	Nabbes, Thomas	Covent Garden
1164	792a	C1865	Chamberlain, William	Love's Victory
1165	793a*	S6263	Swinhoe, Gilbert	The Unhappy Fair Irene
1166	793a†	S6262	Swinhoe, Gilbert	The Unhappy Fair Irene
1167	794a	M1824	M., T.	The Wandering Lover
908	542aii†	18340.5	Nabbes, Thomas	Covent Garden
909	545a	15014	K., J.	The Seven Champions of Christendom
910	546a	13359	Heywood, Thomas	Porta Pietatis, or The Port or Harbor of Piety
911	549a	4995	Chapman, George	The Ball
911	549a	4995	Shirley, James	The Ball
912	550a	4996	Chapman, George	Chabot, Admiral of France
912	550a	4996	Shirley, James	Chabot, Admiral of France
913	553ai	17717	M., T.	Cleopatra, Queen of Egypt
915	554ai	17718	M., T.	Julia Agrippina, Empress of Rome
920	557a*	11908	Glapthorne, Henry	Argalus and Parthenia
921	557a†	11908	Glapthorne, Henry	Argalus and Parthenia
922	558ai	11071	Fletcher, John	Monsieur Thomas (Father's Own Son)
923	559a	17643	Massinger, Philip	The Unnatural Combat
928	561ai	6315	D., R.	A New Trick to Cheat the Devil
929	561aii	6315a	D., R.	A New Trick to Cheat the Devil
935	565a	11064	F., B. J.	The Bloody Brother (Rollo, Duke of Normandy)
930	562a*	22450a	Shirley, James	The Maid's Revenge
931	562a†	22450	Shirley, James	The Maid's Revenge
932	563a	1691	Fletcher, John	Wit without Money
933	564a*	11912	Glapthorne, Henry	Albertus Wallenstein
934	564a†	11913	Glapthorne, Henry	Albertus Wallenstein
936	565b	11065	Fletcher, John	The Bloody Brother (Rollo, Duke of Normandy)
937	566a	13350	Heywood, Thomas	Londini Status Pacatus, or London's Peaceable Estate
938	567a	6181	D., T.	The Bloody Banquet
940	568bii	M1467	M., J.	The City Match
941	569a	16873	Lower, William	The Phoenix in Her Flames
945	572a	22440	Fletcher, John	The Coronation
946	573a	22449	Shirley, James	Love's Cruelty
974	589ai	4946	C., R.	The Swaggering Damsel
947	574a	11072	Fletcher, John	The Night Walker, or The Little Thief
948	575a*	22451	Shirley, James	The Opportunity
949	575a†	22451a	Shirley, James	The Opportunity
950	575a§	22452	Shirley, James	The Opportunity
951	576a	18338	Nabbes, Thomas	The Bride
952	577a	22447	Shirley, James	The Humorous Courtier (The Duke)
953	578a	21011	Richards, Nathaniel	Messalina, the Roman Empress
962	580a	6174	D., J.	The Knave in Grain, New Vamped
963	581a	18346	Nabbes, Thomas	The Unfortunate Mother
964	582ai	20770	Rawlins, Thomas	The Rebellion
966	583a	22453	Shirley, James	The Arcadia
967	584a*	12133	G., J.	The Strange Discovery
968	584a†	12134	Gough, John	The Strange Discovery
965	582aii	R365A	R., T.	The Rebellion
969	586a	3818	Brome, Richard	The Antipodes
970	587a*	3820	Brome, Richard	The Sparagus Garden (Tom Hoydon o' Tanton Deane)
975	589aii	4946	C., R.	The Swaggering Damsel
976	590a	11910	Glapthorne, Henry	The Ladies' Privilege (The Lady's Privilege)
977	591a	11914	Glapthorne, Henry	Wit in a Constable
978	592a	22438	Shirley, James	The Constant Maid (Love Will Find Out the Way)
979	593a	22455	Shirley, James	1 Saint Patrick for Ireland
980	594a	11909	Glapthorne, Henry	The Hollander
981	595a*	21542	S., J.	Masquerade du Ciel
984	597a	22377	S., L.	The Noble Stranger
985	598a	11073	Fletcher, John	Rule a Wife and Have a Wife
986	599a	12757	H., S.	Sicily and Naples, or The Fatal Union
987	601a	M703	Marmion, Shackerley	The Antiquary
988	602a	D466	Day, John	The Parliament of Bees
1068	712ai*	M1981	Middleton, Thomas	The Changeling
1068	712ai*	M1981	Rowley, William	The Changeling
1069	712ai†	M1980	Middleton, Thomas	The Changeling
1069	712ai†	M1980	Rowley, William	The Changeling
990	604a	B5751	B., H.	Landgartha
994	621a	S6125A	Suckling, John	Brennoralt, or The Discontented Colonel
995	621b	S6122	Suckling, John	Brennoralt, or The Discontented Colonel
996	621c	S6127	Suckling, John	Brennoralt, or The Discontented Colonel
999	624ai	D348	Davenant, William	The Unfortunate Lovers
1000	624aii	D349	Davenant, William	The Unfortunate Lovers
1001	626a	B5734	Burkhead, Henry	Cola's Fury, or Lirenda's Misery
1002	627a	S3488	Shirley, James	The Triumph of Beauty
1003	628a	S6129	Suckling, John	The Goblins
1004	628b	S6127	Suckling, John	The Goblins
1005	629ai	G2174	Guarini, Giovanni Battista	Il Pastor Fido (The Faithful Shepherd)
1006	629aii	G2175	Guarini, Giovanni Battista	Il Pastor Fido (The Faithful Shepherd)
1006	629aii	G2175	Fanshawe, Richard	Il Pastor Fido (The Faithful Shepherd)
1007	630a	S3160	Sheppard, Samuel	1 The Committee-Man Curried
1009	632a	B4425	B., T.	The Country Girl
1008	631a	S3168	S., S.	2 The Committee-Man Curried
1010	635a	N394	Mercurius Pragmaticus	The Levellers Levelled, or The Independents' Conspiracy to Root Out Monarchy
1015	671bi	M1464	M., J.	The Amorous War
1016	671bii	M1464	M., J.	The Amorous War
1017	671biii	M1465	M., J.	The Amorous War
1018	672a	C6772	Mercurius Melancholicus	1 Crafty Cromwell, or Oliver Ordering Our New State
1019	673a	S2294	Mercurius Pragmaticus	2 Crafty Cromwell, or Oliver in His Glory as King
1021	674a	D1495	Mercurius Melancholicus	Ding-Dong, or Sir Pitiful on His Death-bed
1023	675a	S2513	Seneca	Medea
1023	675a	S2513	S., E.	Medea
1024	676a	M2281	Mercurius Melancholicus	Mistress Parliament Brought to Bed
1025	676b	M2281	Mercurius Melancholicus	Mistress Parliament Brought to Bed
1026	677a	M2284	Mercurius Melancholicus	Mistress Parliament Presented in Her Bed
1027	678a	M2282	Mercurius Melancholicus	Mistress Parliament, Her Gossiping
1028	678.5a	M2283	Mrs. Truth	Mistress Parliament, Her Invitation of Mistress London
1063	709a	M550	Manuche, Cosmo	The Loyal Lovers
1035	683a	S4690	W., C.	Electra
1035	683a	S4690	Sophocles	Electra
1036	684a	D329	Davenant, William	Love and Honor (The Courage of Love) (The Nonpareilles, or The Matchless Maids)
1042	688a	S2318	Man in the Moon	2 Newmarket Fair, or Mistress Parliament's New Figaries
1043	688b	S2318A	Man in the Moon	2 Newmarket Fair, or Mistress Parliament's New Figaries
1045	690a	Q118	Quarles, Francis	The Virgin Widow
1046	690b	Q119	Quarles, Francis	The Virgin Widow
1049	693ai	C6673	Cowley, Abraham	The Guardian (Cutter of Coleman Street)
1050	693aii	C6673	Cowley, Abraham	The Guardian (Cutter of Coleman Street)
1051	694a	T219	T., J.	The Distracted State
1052	695a	W2262	Willan, Leonard	Astraea, or Love's True Mirror
1053	696a	S2512	Seneca	Hippolytus
1053	696a	S2512	Prestwich, Edmund	Hippolytus
1057	700a	S58	S., J.	The Prince of Prigs' Revels
1056	699a	A3685	Randolph, Thomas	Plutophthalmia Plutogamia (Hey for Honesty, Down with Knavery)
1056	699a	A3685	J., F.	Plutophthalmia Plutogamia (Hey for Honesty, Down with Knavery)
1056	699a	A3685	Aristophanes	Plutophthalmia Plutogamia (Hey for Honesty, Down with Knavery)
1058	704a	M549	Manuche, Cosmo	The Just General
1059	705a	J1015	Jonson, Ben	The Widow
1059	705a	J1015	Fletcher, John	The Widow
1059	705a	J1015	Middleton, Thomas	The Widow
1060	706a	B1616	Fletcher, John	The Wild Goose Chase
1060	706a	B1616	Beaumont, Francis	The Wild Goose Chase
1062	708a	B4873	Brome, Richard	A Jovial Crew, or The Merry Beggars
1064	710a	G2125	Goldsmith, Francis	Sophompaneas, or Joseph
1064	710a	G2125	Grotius, Hugo	Sophompaneas, or Joseph
1073	714ai	H1422	Hemings, William	The Fatal Contract (The Eunuch)
1074	714aii	H1423	Hemings, William	The Fatal Contract (The Eunuch)
1080	723a	S3460	Shirley, James	The Brothers (The Politic Father)
1081	724a	S3485	Shirley, James	The Sisters
1168	797a*	M2475	Montague, Walter	The Shepherd's Paradise
1169	797a†	M2476	Montague, Walter	The Shepherd's Paradise
1082	725a	S3466	Shirley, James	The Doubtful Heir (Rosania, or Love's Victory)
1083	726a	S3476	Shirley, James	The Imposture (The Impostor)
1084	727a	S3461	Shirley, James	The Cardinal
1085	728a	S3463	Shirley, James	The Court Secret
1086	729a*	C1952	Chapman, George	Alphonsus, Emperor of Germany
1087	729a†	C1952A	Chapman, George	Alphonsus, Emperor of Germany
1088	730ai*	C1948	Chapman, George	Revenge for Honor (The Parricide)
1089	730ai†	C1949	Chapman, George	Revenge for Honor (The Parricide)
1090	730aii	C1949	Chapman, George	Revenge for Honor (The Parricide)
1091	730aiii	C1951	Chapman, George	Revenge for Honor (The Parricide)
1092	733ai	W1216	Webster, John	Appius and Virginia
1093	733aii	W1215	Webster, John	Appius and Virginia
1094	733aiii	W1217	Webster, John	Appius and Virginia
1095	733aiv	W1218	Webster, John	Appius and Virginia
1096	734a	F1209	Flecknoe, Richard	Ariadne Deserted by Theseus
1097	735a	M1564	Mead, Robert	The Combat of Love and Friendship
1098	736a	B4850	Brome, Alexander	The Cunning Lovers
1102	739a	H1783	Heywood, Thomas	Fortune by Land and Sea
1102	739a	H1783	Rowley, William	Fortune by Land and Sea
1099	737a	C6323	R., T.	The Extravagant Shepherd
1099	737a	C6323	Corneille	The Extravagant Shepherd
1103	740a	B4426	Brewer, Anthony	The Lovesick King
1104	741a	D101	Daborne, Robert	The Poor Man's Comfort
1105	742a	R1446	Rider, William	The Twins
5159.01	743a	n/a	Aristophanes	The Clouds
1153	786a†	T225	Tatham, John	London's Triumph, Presented by Industry and Honor (London's Triumph for John Ireton)
1106	744a	B892	B., R.	Mirza
1107	745ai	B3554	S., J.	Filli di Sciro, or Phillis of Scyros
1107	745ai	B3554	Bonarelli, Guidobaldo de'	Filli di Sciro, or Phillis of Scyros
1109	746a	S5983	Strode, William	The Floating Island (Passions Calmed) (Prudentius)
1109	746a	S5983	Lawes, Henry	The Floating Island (Passions Calmed) (Prudentius)
1110	747ai	S3469	Shirley, James	The Gentleman of Venice
1111	747aii	S3468	Shirley, James	The Gentleman of Venice
1113	749a	D370	Davenport, Robert	King John and Matilda
1114	752ai	S3483	Shirley, James	The Politician
1115	752aii	S3482	Shirley, James	The Politician
1116	753a	C6316	Lower, William	Polyeuctes, or The Martyr
1117	761a	G1005	G., T.	The Careless Shepherdess
1123	765a	C6313	Lower, William	Horatius
1124	766a	M1048	Middleton, Thomas	The Old Law, or A New Way to Please You
1124	766a	M1048	Rowley, William	The Old Law, or A New Way to Please You
1125	767ai*	F1467	Dekker, Thomas	The Sun's Darling
1125	767ai*	F1467	Ford, John	The Sun's Darling
1130	767aii	F1468	Dekker, Thomas	The Sun's Darling
1130	767aii	F1468	Ford, John	The Sun's Darling
1131	767aiii	F1468	Dekker, Thomas	The Sun's Darling
1131	767aiii	F1468	Ford, John	The Sun's Darling
5166		H2437	Basilius Musophilus	Don Zara Del Fogo
5168		H2443	Holland, Samuel	Romancio-Mastrix, or A Romance on Romances
1132	770a	D323	D., W.	The First Day's Entertainment at Rutland House
1133	771a	C4896	Cokayne, Aston	The Obstinate Lady
1134	772ai	B4882	Brome, Richard	The Queen's Exchange (The Royal Exchange)
1135	773ai*	J1071	Jordan, Thomas	The Walks of Islington and Hogsdon (Tricks of Youth)
1136	773ai†	J1071	Jordan, Thomas	The Walks of Islington and Hogsdon (Tricks of Youth)
1141	776ai*	J1031	Jordan, Thomas	Fancy's Festivals
5006.03	62a	n/a	Gascoigne, George	The Masque for Lord Montacute (The Montague Masque)
1147	778a	M1985	Middleton, Thomas	No Wit, No Help Like a Woman's
1137	773aii	not in Wing	Jordan, Thomas	The Walks of Islington and Hogsdon (Tricks of Youth)
1139	774aii	G585	D'Ouvilly, George Gerbier	The False Favorite Disgraced, or The Reward of Loyalty
1140	775a	T226	Tatham, John	London's Triumphs for Richard Chiverton
1142	776ai†	J1031	Jordan, Thomas	Fancy's Festivals
1143	776aii	J1032	Jordan, Thomas	Fancy's Festivals
1146	777aiii	not in Wing	Marlowe, Christopher	Lust's Dominion, or The Lascivious Queen
1148	780a	C579	Carlell, Lodowick	Osmond the Great Turk, or The Noble Servant
1149	783a	W2264	W., L.	Orgula, or The Fatal Error
1150	784a	M1412	May, Thomas	The Old Couple
1151	785a	R2097	Dekker, Thomas	The Witch of Edmonton
1151	785a	R2097	Rowley, William	The Witch of Edmonton
1151	785a	R2097	Ford, John	The Witch of Edmonton
1152	786a*	T225	Tatham, John	London's Triumph, Presented by Industry and Honor (London's Triumph for John Ireton)
1155	788a*1 788a*2	M1046	Massinger, Philip	The City Madam
1160	788a†1	M1047	Massinger, Philip	The City Madam
1161	790ai	L3314	Lower, William	The Enchanted Lovers
1163	791a	M1822	Meriton, Thomas	Love and War
1172	800a	T223	Tatham, John	London's Triumph for Thomas Allen
1173	801a	D464	Day, John	1 The Blind Beggar of Bednal Green (1 Tom Strowd)
1175	803a	F1230A	Flecknoe, Richard	The Marriage of Oceanus and Britannia
1176	804ai	Q218	Lower, William	The Noble Ingratitude
1177	805a	A3686	Aristophanes	The World's Idol, Plutus
1177	805a	A3686	B., H. H.	The World's Idol, Plutus
1178	810a	B4881	Brome, Richard	The Queen and Concubine
1179	812a	T172	Tasso, Torquato	Aminta
1179	812a	T172	Dancer, John	Aminta
1180	813a	S3459	S., J.	Andromana, or The Merchant's Wife
1181	814ai	Q215	Lower, William	The Amorous Fantasm
1183	L1a	22929	Watson, Thomas	Antigone
1186	L5a	12551	Gwinne, Matthew	Nero
1188	L5b	12552	Gwinne, Matthew	Nero
1189	L5b	12553	Gwinne, Matthew	Nero
1196	L8c	R2213	Ruggle, George	Ignoramus
1197	L8d	R2214	Ruggle, George	Ignoramus
1199	L10a	23374	Stubbe, Edmund	Fraus Honesta (Callidamus et Callanthia)
1201	L11b	250	Alabastro, Gulielmo	Roxana
1202	L12a	12936	Hausted, Peter	Senile Odium
1206	L15a	5905	Cowley, Abraham	Naufragium Joculare
1207	L16a	20691	R., T.	Cornelianum Dolium
1212	L23a	F1343	Anglo-Britanno, F.	La Fida Pastora
5000		17778	Medwall, Henry	1 & 2 Fulgens and Lucrece
5009.02	60c	n/a	Ariosto, Ludovico	Supposes
5002		17779	Medwall, Henry	1 & 2 Nature
5007.02	60b	n/a	Ariosto, Ludovico	Supposes
5006.01	60a	n/a	Ariosto, Ludovico	Supposes
5005		18677	Norton, Thomas	All Such Treatises
5006		11635	Euripides	A Hundred Sundry Flowers
5006		11635	Ovid	A Hundred Sundry Flowers
5006		11635	Petrarch	A Hundred Sundry Flowers
5006		11635	Ariosto, Ludovico	A Hundred Sundry Flowers
5006.01	60a	n/a	Gascoigne, George	Supposes
5006.02	61a	n/a	Gascoigne, George	Jocasta
5006.02	61a	n/a	Euripides	Jocasta
5006.02	61a	n/a	Kinwelmershe, Francis	Jocasta
5007		11636	Gascoigne, George	The Posies
5007.02	60b	n/a	Gascoigne, George	Supposes
5007.03	61b	n/a	Gascoigne, George	Jocasta
5007.03	61b	n/a	Euripides	Jocasta
5007.03	61b	n/a	Kinwelmershe, Francis	Jocasta
5008		11637	Gascoigne, George	The Posies
5014		25347	Whetstone, George	1 & 2 Promos and Cassandra
5015.09	45b	n/a	Seneca	Octavia
5014.02	74a	n/a	Whetstone, George	2 Promos and Cassandra
5015		22221	Seneca	Ten Tragedies
5015.06	28d	n/a	Heywood, Jasper	Troas
5015.06	28d	n/a	Seneca	Troas
5015.02	29b	n/a	Heywood, Jasper	Thyestes
5015.02	29b	n/a	Seneca	Thyestes
5015.05	36b	n/a	Seneca	Oedipus
5015.05	36b	n/a	Neville, Alexander	Oedipus
5015.09	45b	n/a	N., T.	Octavia
5015.03	79a	n/a	Seneca	Thebais
5015.03	79a	n/a	Newton, Thomas	Thebais
5015.08	42b	n/a	Seneca	Agamemnon
5015.08	42b	n/a	Studley, John	Agamemnon
5015.07	44b	n/a	Seneca	Medea
5015.07	44b	n/a	Studley, John	Medea
5015.04	80a	n/a	Seneca	Hippolytus
5015.04	80a	n/a	Studley, John	Hippolytus
5015.10	81a	n/a	Seneca	Hercules Oetaeus
5015.10	81a	n/a	S., J.	Hercules Oetaeus
5009.03	61c	n/a	Gascoigne, George	Jocasta
5009.03	61c	n/a	Euripides	Jocasta
5009.03	61c	n/a	Kinwelmershe, Francis	Jocasta
5009.02	60c	n/a	Gascoigne, George	Supposes
5010		11639	Gascoigne, George	The Pleasantest Works
5027		6243.4	Daniel, Samuel	Delia and Rosamond Augmented; Cleopatra
5028		6243.5	Daniel, Samuel	Delia and Rosamond Augmented; Cleopatra
5030		22541	Sidney, Philip	The Countess of Pembroke's Arcadia
5047		6261	Daniel, Samuel	The Poetical Essays
5047.01	132d	n/a	Daniel, Samuel	Cleopatra
5031		22542	Sidney, Philip	The Countess of Pembroke's Arcadia
5016.01	39c	n/a	Norton, Thomas	Ferrex and Porrex (Gorboduc)
5054		6236	Daniel, Samuel	The Works
5055		6237	Daniel, Samuel	The Works
5056		15681	Lindsay, David	1 & 2 A Satire of the Three Estates
5057		15681.5	Lindsay, David	1 & 2 A Satire of the Three Estates
1157	788a*1 788a§2	M1046	Massinger, Philip	The City Madam
759	436a †1 436a †2	17640.5	Massinger, Philip	The Picture
5060		343	Alexander, William	The Monarchic Tragedies
5060.02	196b	n/a	Alexander, William	Darius
5059		14756	Jonson, Ben	King James his Royal and Magnificent Entertainment through his Honorable
City of London
1159	788a*1 788a‡2	M1046	Massinger, Philip	The City Madam
1158	788a*1 788a||2	M1046	Massinger, Philip	The City Madam
5058		15682	Lindsay, David	1 & 2 A Satire of the Three Estates
5063		6239	Daniel, Samuel	Certain Small Poems
5063.02	223a	n/a	Daniel, Samuel	Philotas
5032		22543	Sidney, Philip	The Countess of Pembroke's Arcadia
5033		22543a	Sidney, Philip	The Countess of Pembroke's Arcadia
5061		344	Alexander, William	The Monarchic Tragedies
5061.01	260ai	n/a	Alexander, William	The Alexandraean Tragedy
5061.02	260aii	n/a	Alexander, William	The Alexandraean Tragedy
5061.03	261a	n/a	Alexander, William	Julius Caesar
5067.01	223b	n/a	Daniel, Samuel	Philotas
5064		6240	Daniel, Samuel	Certain Small Works
